code,system
95628.0,readv2
900.0,readv2
73108.0,readv2
610.0,readv2
25178.0,readv2
66631.0,readv2
102327.0,readv2
5000.0,readv2
3041.0,readv2
9888.0,readv2
59349.0,readv2
6399.0,readv2
38455.0,readv2
63353.0,readv2
38383.0,readv2
48960.0,readv2
98654.0,readv2
13366.0,readv2
1240.0,readv2
9652.0,readv2
62514.0,readv2
13379.0,readv2
17204.0,readv2
4684.0,readv2
62943.0,readv2
5391.0,readv2
15372.0,readv2
22040.0,readv2
19289.0,readv2
23561.0,readv2
103158.0,readv2
64704.0,readv2
16832.0,readv2
5022.0,readv2
9245.0,readv2
21135.0,readv2
96464.0,readv2
39256.0,readv2
6396.0,readv2
10254.0,readv2
41618.0,readv2
1427.0,readv2
69754.0,readv2
30664.0,readv2
20024.0,readv2
23789.0,readv2
1424.0,readv2
4880.0,readv2
48081.0,readv2
619.0,readv2
35645.0,readv2
2527.0,readv2
64542.0,readv2
47312.0,readv2
13369.0,readv2
5448.0,readv2
7991.0,readv2
29779.0,readv2
3699.0,readv2
99149.0,readv2
24335.0,readv2
1578.0,readv2
32859.0,readv2
103159.0,readv2
50719.0,readv2
9284.0,readv2
13386.0,readv2
13371.0,readv2
50306.0,readv2
33446.0,readv2
3696.0,readv2
23032.0,readv2
9335.0,readv2
73126.0,readv2
42439.0,readv2
73201.0,readv2
39721.0,readv2
23029.0,readv2
1843.0,readv2
94746.0,readv2
23030.0,readv2
3868.0,readv2
64637.0,readv2
72696.0,readv2
43888.0,readv2
55945.0,readv2
16685.0,readv2
43732.0,readv2
23562.0,readv2
11132.0,readv2
35803.0,readv2
3987.0,readv2
32385.0,readv2
20665.0,readv2
26479.0,readv2
36788.0,readv2
6180.0,readv2
55093.0,readv2
38673.0,readv2
7146.0,readv2
53384.0,readv2
8994.0,readv2
986.0,readv2
40607.0,readv2
13378.0,readv2
13373.0,readv2
45319.0,readv2
1961.0,readv2
7426.0,readv2
13391.0,readv2
22764.0,readv2
96847.0,readv2
66313.0,readv2
4175.0,readv2
44559.0,readv2
7427.0,readv2
1741.0,readv2
72637.0,readv2
13374.0,readv2
60954.0,readv2
104653.0,readv2
2192.0,readv2
45822.0,readv2
5557.0,readv2
15879.0,readv2
62083.0,readv2
3698.0,readv2
13365.0,readv2
13403.0,readv2
1075.0,readv2
71854.0,readv2
23031.0,readv2
13223.0,readv2
36466.0,readv2
59742.0,readv2
59770.0,readv2
98485.0,readv2
73335.0,readv2
100256.0,readv2
31882.0,readv2
10920.0,readv2
43313.0,readv2
106529.0,readv2
96698.0,readv2
13389.0,readv2
230.0,readv2
15627.0,readv2
488.0,readv2
6218.0,readv2
13399.0,readv2
38352.0,readv2
17397.0,readv2
100551.0,readv2
13392.0,readv2
29498.0,readv2
48026.0,readv2
63904.0,readv2
54333.0,readv2
5869.0,readv2
35602.0,readv2
4727.0,readv2
6728.0,readv2
36142.0,readv2
10840.0,readv2
35797.0,readv2
1095.0,readv2
334.0,readv2
L30.9,readv2
L20,readv2
